id,type_id,rarity,skin_id,total_traits,total_hidden_traits
6085,5,3723,4,2,0
6086,4,6693,6,2,0
6087,5,7888,6,4,1
6088,4,7231,6,3,0
6089,5,9218,5,4,0
6090,1,17,1,2,0
6091,4,4733,6,3,0
6092,4,4082,7,1,0
6093,4,9368,4,3,0
6094,5,1916,7,3,1
6095,4,3438,7,2,0
6096,4,3460,5,2,0
6097,5,5786,6,2,0
6098,4,6759,4,2,0
6099,5,2629,7,3,0
6100,5,449,5,2,0
6101,4,2079,6,3,0
6102,4,4384,5,3,0
6103,5,2274,5,2,0
6104,4,7803,6,3,0
6105,5,1614,4,4,0
6106,4,1803,5,2,0
6107,4,4796,7,3,0
6108,5,3401,5,3,0
6109,4,8337,7,2,0
6110,4,8398,7,2,0
6111,5,9294,6,3,0
6112,5,646,5,3,0
6113,4,5293,7,4,0
6114,5,2963,5,3,0
6115,4,3934,5,2,0
6116,5,9048,4,2,0
6117,5,2476,7,4,0
6118,4,7688,5,4,0
6119,4,6931,7,3,0
6120,4,8482,6,3,0
6121,4,1771,7,3,0
6122,4,2542,5,2,0
6123,4,6697,5,3,0
6124,4,6566,7,2,0
6125,4,5865,6,2,0
6126,5,8400,5,4,0
6127,4,8305,5,4,0
6128,4,8368,7,3,0
6129,4,4037,5,2,0
6130,4,6311,7,3,0
6131,4,6039,6,2,0
6132,4,4466,6,3,0
6133,4,7962,7,4,0
6134,5,3592,7,3,0
6135,4,7722,4,2,0
6136,4,4914,7,3,0
6137,5,5712,6,3,0
6138,4,4868,7,3,0
6139,4,3235,6,4,1
6140,4,929,4,3,0
6141,4,918,5,3,0
6142,5,691,6,3,0
6143,4,7670,6,4,0
6144,4,5842,5,4,0
6145,5,3670,5,4,1
6146,2,48,2,3,0
6147,4,2913,5,3,0
6148,4,7410,4,2,0
6149,4,4178,6,2,0
6150,5,9798,4,2,0
6151,5,2569,7,3,0
6152,4,4804,4,3,0
6153,5,3509,5,3,0
6154,4,27,7,6,0
6155,4,1808,5,3,0
6156,5,1990,6,3,0
6157,4,2921,7,2,0
6158,4,9886,5,2,0
6159,5,2487,7,2,0
6160,4,6457,5,3,0
6161,4,7854,6,3,0
6162,5,8766,6,2,0
6163,4,1839,6,4,0
6164,5,637,5,2,0
6165,5,114,5,3,0
6166,5,250,6,2,0
6167,4,4866,7,3,0
6168,4,5066,6,2,0
6169,4,6012,5,3,0
6170,5,2741,7,2,0
6171,5,7909,5,2,0
6172,4,6173,7,3,0
6173,4,6841,5,4,0
6174,4,3554,5,2,0
6175,4,3841,7,3,0
6176,5,8725,7,3,0
6177,4,5506,7,3,0
6178,4,9494,6,3,0
6179,5,2721,7,4,1
6180,4,7191,7,3,0
6181,4,6432,6,2,0
6182,4,4112,5,3,0
6183,5,209,7,2,0
6184,5,2770,6,3,0
6185,5,1537,6,3,0
6186,4,7031,6,2,0
6187,5,2217,7,3,0
6188,5,1602,4,2,0
6189,4,1022,7,4,0
6190,4,3894,6,2,0
6191,5,3740,4,3,1
6192,5,2359,6,3,0
6193,4,5622,5,2,0
6194,4,5154,5,4,0
6195,4,1846,6,3,0
6196,4,7281,7,4,0
6197,4,6381,6,3,0
6198,5,8354,5,2,0
6199,4,7554,5,2,0
6200,5,965,5,2,0
6201,4,3447,5,3,0
6202,5,2623,7,2,0
6203,4,7399,4,3,0
6204,4,5188,6,4,0
6205,4,1371,6,3,0
6206,5,5377,5,3,0
6207,5,4399,5,2,0
6208,4,7415,6,2,0
6209,4,4565,7,2,0
6210,4,7110,6,3,0
6211,4,3582,7,3,0
6212,4,5545,5,3,0
6213,4,7647,6,2,0
6214,4,9775,6,3,0
6215,4,4672,7,3,0
6216,5,1165,6,3,0
6217,5,1536,4,3,0
6218,4,7901,6,3,0
6219,4,1465,6,4,0
6220,4,948,4,3,0
6221,4,7041,4,2,0
6222,5,2017,5,4,1
6223,4,8330,4,3,0
6224,5,5408,6,3,0
6225,5,2719,5,4,1
6226,4,4478,6,1,0
6227,4,3236,7,4,1
6228,5,6395,7,2,0
6229,4,6792,7,3,0
6230,4,3304,5,5,0
6231,5,9318,5,2,0
6232,5,113,7,3,0
6233,4,6567,7,2,0
6234,4,4033,5,4,0
6235,4,7046,4,3,0
6236,5,7851,5,3,0
6237,4,7379,6,3,0
6238,4,1363,6,3,0
6239,4,6612,7,2,0
6240,5,1705,5,3,0
6241,4,3409,6,4,0
6242,4,4949,7,3,0
6243,5,880,7,2,0
6244,5,2237,6,4,0
6245,4,4526,7,1,0
6246,5,7873,7,4,0
6247,4,9120,5,4,0
6248,4,4663,6,3,0
6249,4,7910,6,2,0
6250,5,2567,6,3,0
6251,5,263,6,2,0
6252,4,6276,5,4,0
6253,4,812,7,4,0
6254,5,2701,6,2,0
6255,4,5608,7,4,0
6256,5,690,7,3,0
6257,5,1205,7,3,0
6258,5,9947,5,3,0
6259,4,8986,7,2,0
6260,5,9301,6,3,0
6261,4,7865,6,3,0
6262,4,7857,5,3,0
6263,4,1752,5,5,0
6264,5,2732,7,3,0
6265,4,3963,4,2,0
6266,5,2787,7,4,1
6267,4,896,5,3,0
6268,4,6633,4,4,0
6269,4,6309,5,3,0
6270,4,6520,5,4,0
6271,5,738,7,2,0
6272,4,4204,7,3,0
6273,5,8352,7,2,0
6274,5,3621,5,3,0
6275,4,6814,5,4,0
6276,3,549,3,2,0
6277,4,7581,5,2,0
6278,5,1882,7,4,1
6279,5,9674,7,3,0
6280,4,1080,5,2,0
6281,4,1469,6,2,0
6282,5,3073,7,3,0
6283,4,6109,5,3,0
6284,4,3404,7,3,0
6285,4,6691,7,3,0
6286,5,5736,7,2,0
6287,5,2036,7,3,0
6288,4,3875,5,2,0
6289,5,4479,7,1,0
6290,4,4310,5,4,0
6291,5,9797,6,3,0
6292,4,4345,5,3,0
6293,5,5639,7,2,0
6294,5,4107,6,4,0
6295,5,8721,6,3,0
6296,4,3350,6,5,0
6297,4,2632,4,2,0
6298,3,481,3,3,0
6299,5,8344,5,3,0
6300,4,9898,6,2,0
6301,5,9038,7,4,0
6302,4,5148,7,4,0
6303,5,2994,7,3,0
6304,4,5257,6,3,0
6305,3,545,3,2,0
6306,5,7891,5,2,0
6307,4,4760,5,2,0
6308,4,2959,4,3,0
6309,4,4834,5,2,0
6310,5,2291,5,3,0
6311,4,7913,6,3,0
6312,4,2172,6,2,0
6313,4,7878,4,2,0
6314,4,9094,6,4,0
6315,4,7659,4,3,0
6316,4,4003,6,3,0
6317,4,6518,6,3,0
6318,4,6543,7,3,0
6319,4,7150,6,4,0
6320,4,1769,6,2,0
6321,5,2899,7,3,0
6322,5,8402,6,4,0
6323,4,2366,5,2,0
6324,5,9164,5,2,0
6325,5,8411,6,2,0
6326,4,8919,6,3,0
6327,5,2662,4,2,0
6328,4,7493,5,3,0
6329,4,2954,7,2,0
6330,5,2774,6,3,0
6331,4,7252,7,3,0
6332,5,5397,6,2,0
6333,4,4485,5,1,0
6334,4,6952,6,4,0
6335,4,3417,5,4,0
6336,4,7714,5,3,0
6337,4,86,7,2,0
6338,4,9011,6,2,0
6339,5,1533,6,2,0
6340,4,4513,6,1,0
6341,5,3092,7,4,1
6342,5,4553,5,2,0
6343,4,1435,7,3,0
6344,5,5802,7,3,0
6345,4,3237,7,4,0
6346,5,403,6,3,0
6347,4,7137,5,2,0
6348,5,5738,7,4,0
6349,5,464,5,2,0
6350,4,5889,6,4,0
6351,5,1679,7,4,1
6352,4,2864,5,3,0
6353,5,1282,5,3,0
6354,4,7537,7,4,0
6355,4,5231,7,3,0
6356,4,6617,6,3,0
6357,4,4514,6,1,0
6358,5,1197,4,3,0
6359,5,3575,7,3,1
6360,4,923,5,3,0
6361,4,1393,7,4,0
6362,4,8289,4,3,0
6363,4,6904,5,3,0
6364,4,5973,4,2,0
6365,4,6851,7,3,0
6366,5,2727,5,4,0
6367,4,6729,6,2,0
6368,4,3358,5,5,0
6369,5,2713,6,3,0
6370,5,2133,5,4,0
6371,5,1511,4,3,1
6372,5,5395,5,2,0
6373,4,7234,7,4,0
6374,4,1827,5,3,0
6375,4,4710,5,4,0
6376,4,1426,5,2,0
6377,5,7114,5,4,0
6378,5,1647,7,3,0
6379,5,7181,4,2,0
6380,5,9252,6,3,0
6381,4,5030,7,4,0
6382,5,1652,6,2,0
6383,4,3966,5,2,0
6384,5,9822,4,3,0
6385,4,5576,6,3,0
6386,4,2901,6,4,0
6387,5,7884,7,2,0
6388,4,5586,5,3,0
6389,5,5830,6,3,0
6390,5,3076,6,3,0
6391,5,5653,5,3,0
6392,4,6226,5,3,0
6393,4,5318,6,4,0
6394,4,8278,7,3,0
6395,5,5410,7,3,0
6396,4,7315,5,3,0
6397,4,6988,6,4,1
6398,4,5996,5,3,0
6399,4,7801,4,3,0
6400,4,8861,5,4,0
6401,4,4925,5,2,0
6402,5,5693,7,3,0
6403,5,601,7,2,0
6404,4,4782,7,2,0
6405,4,2855,5,3,0
6406,5,2943,7,3,0
6407,4,6317,4,2,0
6408,4,6335,7,3,0
6409,4,4153,6,4,0
6410,4,6033,6,3,0
6411,4,395,6,2,0
6412,4,8484,5,3,0
6413,4,4732,5,3,0
6414,4,342,7,2,0
6415,4,6286,6,3,0
6416,5,7975,4,3,0
6417,5,8413,7,4,1
6418,4,7750,6,4,0
6419,5,609,6,2,0
6420,4,835,6,3,0
6421,4,4801,6,4,1
6422,4,8516,5,3,0
6423,5,3508,7,4,1
6424,4,7269,6,3,0
6425,4,6246,7,2,0
6426,5,2765,7,3,0
6427,4,4823,5,3,0
6428,4,5216,6,3,0
6429,4,6511,5,2,0
6430,4,6687,6,2,0
6431,5,1261,5,2,0
6432,4,6911,6,3,0
6433,5,142,6,2,0
6434,4,7076,6,3,0
6435,5,9262,7,3,0
6436,4,3783,5,3,0
6437,5,2478,7,3,0
6438,4,4985,7,2,0
6439,4,5289,7,2,0
6440,4,7841,7,3,0
6441,5,9204,6,2,0
6442,5,4531,4,1,0
6443,5,1593,6,4,1
6444,4,2633,4,2,0
6445,4,6757,4,4,1
6446,4,5136,6,3,0
6447,4,6492,5,3,0
6448,4,4285,5,2,0
6449,5,8845,5,2,0
6450,4,5032,4,2,0
6451,5,969,4,3,0
6452,5,2447,5,4,2
6453,4,7156,6,3,0
6454,4,5991,7,3,0
6455,5,8654,5,3,0
6456,4,3555,6,2,0
6457,4,9065,7,2,0
6458,4,5070,7,3,0
6459,5,4486,7,1,0
6460,4,805,5,3,0
6461,5,9239,7,2,0
6462,5,9285,7,3,0
6463,5,2772,5,2,0
6464,4,4306,6,3,0
6465,5,8154,6,3,0
6466,5,1198,5,3,0
6467,4,321,5,5,1
6468,4,6388,5,3,0
6469,5,2448,5,4,0
6470,5,8752,6,4,0
6471,4,3892,5,2,0
6472,4,884,7,2,0
6473,4,97,6,2,0
6474,4,3213,6,2,0
6475,4,6442,5,2,0
6476,4,5306,7,2,0
6477,4,6753,6,4,0
6478,4,776,7,3,0
6479,5,5658,6,4,0
6480,4,4667,7,3,0
6481,4,6100,5,3,0
6482,5,9852,4,2,0
6483,4,3847,5,2,0
6484,5,7128,5,4,0
6485,4,5847,7,3,0
6486,4,2095,6,2,0
6487,5,468,6,3,0
6488,5,2,4,0,0
6489,4,6804,7,2,0
6490,4,4651,7,3,0
6491,5,239,5,2,0
6492,3,499,3,3,0
6493,4,8450,5,2,0
6494,4,4047,7,3,0
6495,4,1054,6,2,0
6496,5,9612,7,2,0
6497,5,2001,6,2,0
6498,5,1157,5,2,0
6499,5,3364,7,5,0
6500,4,8355,5,2,0
6501,5,8784,6,2,0
6502,4,7235,4,2,0
6503,4,368,4,2,0
6504,4,6150,5,3,0
6505,4,850,6,2,0
6506,4,4790,6,4,1
6507,5,9205,6,2,0
6508,4,8543,5,2,0
6509,4,7372,6,4,0
6510,5,2991,5,3,0
6511,5,8144,4,3,0
6512,4,846,5,3,0
6513,5,8494,7,3,0
6514,5,687,5,3,0
6515,4,7500,5,3,0
6516,3,558,3,2,0
6517,4,9985,4,2,0
6518,4,5162,6,3,0
6519,5,9971,7,3,0
6520,4,1876,7,2,0
6521,5,1186,6,3,0
6522,4,3832,6,3,0
6523,5,7927,4,3,1
6524,4,8885,6,3,0
6525,4,2516,7,3,0
6526,4,7247,6,3,0
6527,4,4442,7,3,0
6528,4,6876,7,4,1
6529,5,1540,6,4,1
6530,4,4800,6,4,0
6531,4,3886,7,3,0
6532,4,1476,6,2,0
6533,5,316,5,2,1
6534,4,7108,6,2,0
6535,5,8804,7,2,0
6536,4,5520,5,3,0
6537,4,6629,7,3,0
6538,5,6534,7,2,0
6539,4,3411,6,4,0
6540,4,5323,6,2,0
6541,4,5316,6,3,0
6542,4,2937,7,2,0
6543,4,3820,7,3,0
6544,5,2657,7,3,0
6545,4,3760,5,3,0
6546,4,6663,7,3,0
6547,4,6993,4,3,0
6548,5,5428,7,3,0
6549,4,5964,4,4,0
6550,5,2239,5,3,0
6551,5,2580,7,3,0
6552,4,7820,5,2,0
6553,4,1356,7,2,0
6554,4,9138,4,2,0
6555,5,1109,5,4,0
6556,4,6749,6,2,0
6557,5,2321,6,3,0
6558,4,2613,7,2,0
6559,5,2179,6,3,0
6560,5,471,5,2,0
6561,5,1521,5,4,1
6562,4,7378,5,3,0
6563,4,4429,6,3,1
6564,5,7929,7,3,1
6565,5,1528,5,3,0
6566,5,3074,6,4,0
6567,5,6425,7,3,0
6568,4,6963,7,3,0
6569,5,1688,7,2,0
6570,5,3102,7,4,1
6571,5,2378,7,3,0
6572,5,2854,7,3,0
6573,4,6009,7,3,0
6574,5,5363,6,3,0
6575,5,9987,6,3,0
6576,4,327,6,2,0
6577,5,3686,4,2,0
6578,5,878,7,3,0
6579,4,4975,7,2,0
6580,4,7981,7,3,0
6581,4,6207,4,3,0
6582,5,248,5,2,0
6583,4,6273,5,3,0
6584,4,1879,7,2,0
6585,5,9820,7,2,0
6586,4,6241,4,3,0
6587,3,496,3,2,0
6588,5,8228,6,3,0
6589,5,8972,5,2,0
6590,5,1226,6,2,0
6591,5,2689,7,3,0
6592,4,5528,6,3,0
6593,5,1642,6,3,0
6594,5,9032,7,3,0
6595,4,3165,4,2,0
6596,4,8865,5,3,0
6597,4,3472,7,3,0
6598,4,5514,6,3,0
6599,5,2813,6,3,0
6600,4,3932,5,3,0
6601,4,6306,7,4,0
6602,4,3944,5,3,0
6603,4,1072,7,4,0
6604,5,8702,5,2,0
6605,4,5872,5,2,0
6606,4,9127,5,3,0
6607,5,5692,6,3,0
6608,4,1358,6,2,0
6609,5,5374,4,3,0
6610,4,8722,5,4,0
6611,4,9627,6,2,0
6612,4,2880,7,4,0
6613,5,3651,5,3,0
6614,5,1582,6,3,1
6615,4,7326,5,3,0
6616,4,1854,6,2,0
6617,4,7032,6,2,0
6618,4,832,5,2,0
6619,5,2816,6,3,0
6620,4,2885,6,2,0
6621,5,3640,5,2,0
6622,5,3732,7,3,0
6623,4,369,7,3,0
6624,4,7641,5,3,0
6625,4,7060,5,3,0
6626,5,2762,5,2,0
6627,5,3595,5,3,1
6628,5,9482,6,4,0
6629,4,5900,6,2,0
6630,5,410,5,3,0
6631,4,8675,6,2,0
6632,5,1951,6,3,0
6633,4,4297,4,2,0
6634,4,4256,5,4,0
6635,4,4847,6,4,1
6636,4,4610,6,3,0
6637,4,9270,7,3,0
6638,5,9712,4,3,0
6639,5,1886,4,3,0
6640,4,935,6,3,0
6641,5,8135,7,3,0
6642,4,6049,6,3,0
6643,4,6807,5,3,0
6644,4,7589,5,2,0
6645,4,6734,7,4,0
6646,4,5834,7,3,0
6647,4,5581,5,3,0
6648,4,6080,7,4,0
6649,4,819,7,2,0
6650,3,503,3,2,0
6651,4,4679,6,3,0
6652,5,2150,5,2,0
6653,4,5327,7,2,0
6654,4,9475,6,3,0
6655,4,5168,7,3,0
6656,4,5227,5,3,0
6657,4,3997,5,2,0
6658,4,5274,7,2,0
6659,4,2425,6,2,0
6660,4,6665,4,2,0
6661,4,6155,5,4,0
6662,4,4365,6,2,0
6663,5,8575,7,3,0
6664,5,422,5,3,0
6665,5,8939,6,2,0
6666,5,3636,6,4,1
6667,5,287,4,4,1
6668,5,2434,7,5,1
6669,5,3062,4,3,0
6670,4,3943,5,4,0
6671,4,4996,6,2,0
6672,4,6747,7,3,0
6673,4,8748,6,2,0
6674,4,4272,4,3,0
6675,5,268,5,4,1
6676,4,6180,6,3,0
6677,4,2952,6,2,0
6678,4,3386,5,3,0
6679,5,3065,6,3,0
6680,4,6248,6,3,0
6681,4,3962,5,3,0
6682,5,4494,5,1,0
6683,4,5270,7,3,0
6684,4,5484,5,2,0
6685,4,3252,7,2,0
6686,4,8600,5,2,0
6687,5,8356,6,2,0
6688,4,3380,4,3,0
6689,5,5755,5,2,0
6690,4,5170,4,3,0
6691,5,2660,7,3,0
6692,4,6026,7,4,0
6693,4,9326,7,2,0
6694,4,3162,5,4,1
6695,4,350,5,4,0
6696,5,8659,5,2,0
6697,5,5742,6,3,0
6698,4,6083,7,4,0
6699,5,8329,7,3,0
6700,5,5686,6,3,0
6701,4,1848,7,3,0
6702,4,761,7,2,0
6703,4,8898,6,2,0
6704,5,2004,7,4,0
6705,3,482,3,3,0
6706,4,9773,7,4,0
6707,5,874,7,2,0
6708,5,576,6,2,0
6709,5,1296,7,3,0
6710,4,8313,6,3,0
6711,5,9265,6,3,0
6712,5,984,7,3,0
6713,5,4192,7,3,0
6714,4,7539,4,2,0
6715,5,1169,7,2,0
6716,4,6145,4,4,0
6717,5,9921,4,3,0
6718,4,4378,6,2,0
6719,5,5355,5,4,0
6720,4,1416,5,2,0
6721,5,193,7,3,1
6722,4,4231,7,2,0
6723,4,9817,5,2,0
6724,5,1493,4,3,0
6725,4,5208,5,4,1
6726,4,9800,5,3,0
6727,4,1046,5,3,0
6728,5,728,5,3,0
6729,5,2688,4,2,0
6730,4,7240,7,4,0
6731,4,2915,5,4,0
6732,5,736,6,3,0
6733,5,5702,6,3,0
6734,5,2936,4,4,0
6735,5,2376,5,3,0
6736,5,2494,7,3,0
6737,4,8743,4,2,0
6738,4,2961,4,2,0
6739,4,2919,6,2,0
6740,5,1715,7,3,0
6741,4,2449,4,3,0
6742,4,7881,5,2,0
6743,4,2610,5,3,0
6744,4,7093,6,2,0
6745,4,6780,5,3,0
6746,4,7089,7,3,0
6747,4,8961,7,3,0
6748,4,1470,7,2,0
6749,4,7123,7,2,0
6750,4,9890,5,3,0
6751,4,6093,5,3,0
6752,4,7117,4,2,0
6753,5,1547,5,3,0
6754,5,1239,6,4,1
6755,5,3051,6,2,0
6756,4,7519,5,3,0
6757,4,4432,7,1,0
6758,5,5740,5,3,0
6759,4,3870,5,4,0
6760,5,295,7,3,1
6761,4,3521,5,4,1
6762,5,8353,7,3,0
6763,5,5343,5,2,0
6764,5,5371,5,2,0
6765,5,203,7,3,0
6766,5,9970,6,3,0
6767,5,7930,7,2,0
6768,5,2228,5,3,0
6769,5,3681,6,2,0
6770,5,4533,6,1,0
6771,5,2773,6,3,0
6772,4,2955,4,3,0
6773,4,5127,7,3,0
6774,4,8176,5,2,0
6775,4,7923,6,2,0
6776,4,2895,7,3,0
6777,5,3036,7,3,0
6778,5,8418,4,2,0
6779,4,3248,5,3,1
6780,5,674,6,3,0
6781,5,7902,7,3,1
6782,4,2554,4,1,0
6783,4,8611,7,2,0
6784,4,5596,6,3,0
6785,3,507,3,3,0
6786,4,7756,6,2,0
6787,4,3480,5,4,0
6788,4,8175,7,3,0
6789,4,1874,5,3,0
6790,4,9529,6,3,0
6791,4,7347,7,3,0
6792,5,8496,4,2,0
6793,4,3568,7,2,0
6794,5,315,7,3,1
6795,5,104,5,3,0
6796,4,2857,6,5,0
6797,5,665,5,3,0
6798,5,1182,6,2,0
6799,4,8159,5,2,0
6800,4,7284,6,3,0
6801,4,3208,4,3,0
6802,5,4527,4,1,0
6803,4,3746,5,3,0
6804,4,7295,7,3,0
6805,5,9787,5,2,0
6806,4,4074,5,2,0
6807,5,8158,5,2,0
6808,5,697,7,3,0
6809,5,3021,5,3,0
6810,4,1811,6,3,0
6811,5,9526,7,3,0
6812,5,8342,5,3,0
6813,5,1112,5,2,0
6814,4,7182,4,2,0
6815,5,870,7,4,0
6816,4,6624,4,3,0
6817,5,2210,7,3,0
6818,5,152,7,3,0
6819,4,7414,5,2,0
6820,4,347,6,3,0
6821,4,6237,7,3,0
6822,5,8811,7,3,0
6823,5,2103,7,3,0
6824,5,4570,6,2,0
6825,5,9351,6,3,0
6826,5,5373,7,2,0
6827,4,7396,7,3,0
6828,4,5569,7,4,0
6829,4,5490,7,3,0
6830,4,1805,6,2,0
6831,4,5982,7,3,0
6832,5,8422,6,2,0
6833,4,946,6,2,0
6834,4,5891,7,3,0
6835,5,2983,5,3,0
6836,4,4446,6,2,0
6837,5,1524,5,4,0
6838,4,7119,6,3,0
6839,4,6413,7,4,0
6840,4,3482,6,3,0
6841,5,1325,4,3,0
6842,4,7402,5,3,0
6843,5,241,4,2,0
6844,4,8989,5,3,0
6845,5,641,6,3,0
6846,5,5370,6,3,0
6847,4,9189,5,3,0
6848,4,3936,7,2,0
6849,5,5446,6,4,0
6850,4,6915,5,3,0
6851,4,9123,7,3,0
6852,4,4058,4,2,0
6853,4,3366,6,5,0
6854,4,3761,6,3,0
6855,5,9525,4,3,0
6856,5,1151,4,2,0
6857,5,179,7,3,0
6858,4,8841,4,3,0
6859,5,2137,6,2,0
6860,5,1122,5,4,0
6861,5,3045,5,3,0
6862,5,9191,6,3,0
6863,5,721,6,2,0
6864,5,2390,6,3,0
6865,5,4525,7,1,0
6866,4,7256,4,2,0
6867,4,6782,4,3,0
6868,4,3840,5,3,0
6869,5,5732,6,3,0
6870,4,344,7,3,0
6871,5,2978,7,2,0
6872,4,372,5,4,0
6873,5,8589,5,3,0
6874,4,4605,6,3,0
6875,4,4894,4,3,0
6876,5,262,5,2,0
6877,4,324,6,2,0
6878,4,9489,5,2,0
6879,4,9965,6,2,0
6880,4,1823,5,3,0
6881,5,8774,5,4,0
6882,5,3613,5,2,0
6883,5,5790,5,3,0
6884,4,6575,7,4,0
6885,5,5365,5,3,0
6886,5,2235,7,2,0
6887,4,2935,7,4,0
6888,4,7709,6,3,0
6889,4,2969,5,3,0
6890,4,1453,7,3,0
6891,5,1105,6,2,0
6892,4,1378,7,2,0
6893,4,4158,7,3,0
6894,5,1263,7,3,0
6895,4,3432,4,3,0
6896,5,1655,4,3,0
6897,5,5445,4,4,0
6898,5,4108,7,4,0
6899,4,4343,5,3,0
6900,4,5555,5,3,0
6901,5,5358,6,3,0
6902,4,7070,7,2,0
6903,5,3604,6,3,0
6904,5,3414,5,3,0
6905,5,3017,5,3,0
6906,4,8663,6,2,0
6907,4,3809,5,3,0
6908,4,6569,5,3,0
6909,4,5124,7,3,0
6910,5,3093,7,3,0
6911,5,8815,5,4,0
6912,4,9380,7,3,0
6913,4,4871,6,3,0
6914,4,9743,6,2,0
6915,4,857,6,2,0
6916,2,46,2,3,0
6917,4,7703,7,2,0
6918,4,7431,7,3,0
6919,4,6999,7,3,0
6920,4,5943,7,2,0
6921,4,6098,7,3,0
6922,4,4420,6,1,0
6923,4,6616,6,4,0
6924,4,4856,6,3,0
6925,5,614,7,3,0
6926,4,7527,7,3,0
6927,4,4910,5,4,0
6928,4,7345,7,3,0
6929,4,4071,4,3,0
6930,5,2138,6,2,0
6931,4,7420,4,1,0
6932,5,8967,5,3,0
6933,5,224,5,3,0
6934,5,2784,7,3,0
6935,4,6517,7,3,0
6936,4,4811,7,3,0
6937,5,5376,6,3,0
6938,4,3175,5,3,0
6939,4,8357,6,2,0
6940,5,8741,7,3,0
6941,4,4787,4,3,0
6942,4,3233,7,2,0
6943,4,2947,7,3,0
6944,4,3290,6,5,0
6945,5,2031,6,4,1
6946,5,5730,6,4,0
6947,5,2984,7,3,0
6948,4,6277,6,3,0
6949,4,4582,7,2,0
6950,4,3110,6,5,0
6951,5,1185,5,3,0
6952,4,4712,5,3,0
6953,4,818,6,2,0
6954,4,5218,6,3,0
6955,5,1961,7,3,1
6956,4,3796,5,3,0
6957,4,7194,5,2,0
6958,4,3345,5,5,1
6959,5,1330,4,3,0
6960,4,7028,7,3,0
6961,5,6545,6,2,0
6962,5,8385,7,3,0
6963,4,6487,6,2,0
6964,5,1225,5,2,0
6965,4,5992,5,3,0
6966,2,34,2,1,0
6967,4,1473,4,3,0
6968,4,6852,5,2,0
6969,4,937,7,3,0
6970,4,9519,7,3,0
6971,5,8730,7,2,0
6972,4,895,6,5,0
6973,5,1730,5,2,0
6974,4,9893,4,3,0
6975,4,1774,5,3,0
6976,4,7270,7,4,0
6977,4,1058,7,3,0
6978,4,4649,7,2,0
6979,4,1793,7,3,0
6980,4,1815,7,3,0
6981,4,8314,4,2,0
6982,5,9844,4,2,0
6983,4,9364,6,3,0
6984,4,4759,7,3,0
6985,4,1392,6,3,0
6986,4,7501,5,3,0
6987,4,6654,5,2,0
6988,4,813,7,4,0
6989,5,2485,6,2,0
6990,4,2886,5,3,0
6991,5,8016,7,4,1
6992,5,9652,4,2,0
6993,4,5328,6,4,0
6994,4,3188,5,2,0
6995,5,688,7,3,0
6996,4,5945,6,4,0
6997,4,4311,6,3,0
6998,5,2621,5,3,1
6999,5,1104,5,2,0
7000,4,7794,5,3,0
7001,4,9609,5,2,0
7002,4,3937,7,4,0
7003,4,6815,5,3,0
7004,4,6716,5,3,0
7005,4,3147,4,2,0
7006,4,7338,5,2,0
7007,4,6812,5,3,0
7008,4,3332,5,5,0
7009,4,4746,5,2,0
7010,5,409,5,3,0
7011,5,4481,6,2,0
7012,5,1922,5,3,0
7013,4,3899,6,2,0
7014,5,9597,7,3,0
7015,3,554,3,2,0
7016,5,3276,5,5,1
7017,5,5344,6,2,0
7018,4,1855,6,2,0
7019,4,332,7,3,1
7020,4,4120,5,4,0
7021,5,1120,6,3,0
7022,4,7445,4,2,0
7023,5,6499,7,3,0
7024,4,6301,6,3,0
7025,5,8847,6,2,0
7026,4,7490,7,2,0
7027,4,1397,7,3,0
7028,5,1580,6,3,0
7029,4,5050,7,3,0
7030,4,4585,5,3,0
7031,4,7366,5,3,0
7032,4,1353,4,2,0
7033,4,6622,7,4,0
7034,5,8377,4,3,0
7035,4,4117,6,4,0
7036,4,2111,7,3,0
7037,4,3863,7,3,0
7038,4,1460,7,3,0
7039,5,1903,6,3,0
7040,5,5743,6,4,0
7041,4,7078,7,2,0
7042,5,5725,6,3,0
7043,4,5320,7,3,0
7044,5,5922,5,2,0
7045,5,3617,5,4,1
7046,5,3706,6,3,1
7047,4,3469,5,4,0
7048,4,778,4,2,0
7049,4,939,6,3,0
7050,4,8387,4,2,0
7051,4,5838,6,3,0
7052,4,4354,6,2,0
7053,5,1648,7,3,0
7054,4,7122,6,2,0
7055,4,4465,5,2,0
7056,4,3522,7,4,1
7057,5,1148,5,3,0
7058,5,150,4,3,0
7059,4,8670,4,2,0
7060,5,2251,6,2,0
7061,4,6401,6,3,0
7062,4,4012,6,3,0
7063,4,7264,6,3,0
7064,5,1517,7,2,0
7065,4,1794,5,3,0
7066,4,5848,4,4,0
7067,5,8786,7,2,0
7068,4,7188,7,2,0
7069,4,8281,4,2,0
7070,5,9815,7,3,0
7071,5,2839,4,3,0
7072,5,3576,6,4,1
7073,4,2418,7,2,0
7074,5,9289,6,2,0
7075,5,457,5,2,0
7076,4,3952,7,2,0
7077,5,134,7,4,0
7078,5,8851,4,3,0
7079,4,4075,6,2,0
7080,5,424,7,3,0
7081,4,5241,5,3,0
7082,5,9403,5,2,0
7083,5,2318,5,3,0
7084,5,1274,5,3,0
7085,4,7437,7,3,0
7086,5,1556,5,4,0
7087,5,2065,4,3,0
7088,5,1091,7,2,0
7089,4,4697,6,3,0
