,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
360,1Ξ ($132),Pranksy,,"Jan 03, 2020",Bid Withdrawn,25.0,1.0,132.0
361,1Ξ ($132),Pranksy,,"Jan 01, 2020",Bid,25.0,1.0,132.0
365,0.10Ξ ($171),0xf6721b,,"Mar 23, 2021",Bid Withdrawn,28.0,0.1,171.0
366,0.10Ξ ($175),0xf6721b,,"Mar 22, 2021",Bid,28.0,0.1,175.0
367,0.06Ξ ($15),0x717403,,"Jun 26, 2017",Bid,28.0,0.06,15.0
368,0.06Ξ ($15),0x9be1c7,,"Jun 26, 2017",Bid,28.0,0.06,15.0
377,0.20Ξ ($395),0x82063a,,"Jun 23, 2021",Bid Withdrawn,33.0,0.2,395.0
378,0.20Ξ ($386),0x82063a,,"Jun 23, 2021",Bid,33.0,0.2,386.0
379,2Ξ ($813),dafky200…,,"Nov 04, 2020",Bid Withdrawn,33.0,2.0,813.0
380,2Ξ ($770),dafky200…,,"Nov 02, 2020",Bid,33.0,2.0,770.0
382,0.51Ξ ($123),0x6611fe,,"Jul 07, 2017",Bid,33.0,0.51,123.0
385,0.23Ξ ($62),0xbfa319,,"Feb 16, 2020",Bid Withdrawn,35.0,0.23,62.0
386,0.23Ξ ($62),0xbfa319,,"Feb 16, 2020",Bid,35.0,0.23,62.0
388,"26Ξ ($46,950)",0x4affe1,,"Mar 19, 2021",Bid Withdrawn,36.0,26.0,46950.0
389,"26Ξ ($47,386)",0x4affe1,,"Mar 18, 2021",Bid,36.0,26.0,47386.0
390,"10Ξ ($16,853)",0xdc5556,,"Feb 23, 2021",Bid Withdrawn,36.0,10.0,16853.0
391,"10Ξ ($18,779)",0xdc5556,,"Feb 22, 2021",Bid,36.0,10.0,18779.0
392,"16Ξ ($6,092)",scalynel…,,"Oct 30, 2020",Bid Withdrawn,36.0,16.0,6092.0
393,"16Ξ ($6,229)",scalynel…,,"Oct 29, 2020",Bid,36.0,16.0,6229.0
394,"6Ξ ($1,408)",scalynel…,,"Jun 11, 2020",Bid Withdrawn,36.0,6.0,1408.0
395,"6Ξ ($1,464)",scalynel…,,"Jun 10, 2020",Bid,36.0,6.0,1464.0
396,4Ξ ($955),scalynel…,,"Jun 02, 2020",Bid Withdrawn,36.0,4.0,955.0
397,4Ξ ($986),scalynel…,,"Jun 02, 2020",Bid,36.0,4.0,986.0
401,0.02Ξ ($44),0xf6721b,,"Mar 22, 2021",Bid,39.0,0.02,44.0
402,0Ξ ($18),0xf8efb5,,"Mar 15, 2021",Bid,39.0,0.0,18.0
407,0.05Ξ ($14),0x717403,,"Jun 30, 2017",Bid Withdrawn,40.0,0.05,14.0
408,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,40.0,0.05,13.0
411,<0.01Ξ ($1),0x7058cc,,"Feb 14, 2018",Bid Withdrawn,42.0,0.01,1.0
412,<0.01Ξ ($1),0x7058cc,,"Feb 14, 2018",Bid,42.0,0.01,1.0
413,0.42Ξ ($96),0xa0a59c,,"Jul 23, 2017",Bid Withdrawn,42.0,0.42,96.0
414,0.42Ξ ($97),0xa0a59c,,"Jul 22, 2017",Bid,42.0,0.42,97.0
416,0.66Ξ ($86),TweetyPi…,,"Jan 01, 2020",Bid Withdrawn,43.0,0.66,86.0
417,0.66Ξ ($87),TweetyPi…,,"Jan 01, 2020",Bid,43.0,0.66,87.0
419,"25Ξ ($41,717)",0x1fca36,,"Mar 28, 2021",Bid Withdrawn,44.0,25.0,41717.0
420,"25Ξ ($43,889)",0x1fca36,,"Feb 22, 2021",Bid,44.0,25.0,43889.0
421,"10Ξ ($17,556)",0x1fca36,,"Feb 22, 2021",Bid Withdrawn,44.0,10.0,17556.0
422,"10Ξ ($18,817)",0x1fca36,,"Feb 22, 2021",Bid,44.0,10.0,18817.0
426,2Ξ ($431),Carlini8,,"Feb 06, 2020",Bid Withdrawn,48.0,2.0,431.0
427,2Ξ ($264),Carlini8,,"Jan 01, 2020",Bid,48.0,2.0,264.0
429,<0.01Ξ ($2),0xf09d1a,,"Jun 11, 2021",Bid,49.0,0.01,2.0
434,0.50Ξ ($119),Hemba,,"Jul 09, 2017",Bid Withdrawn,50.0,0.5,119.0
435,0.50Ξ ($119),Hemba,,"Jul 09, 2017",Bid,50.0,0.5,119.0
437,0.15Ξ ($332),thisisca…,,"Jun 19, 2021",Bid,51.0,0.15,332.0
438,0.02Ξ ($37),nirbhik.…,,"Jun 11, 2021",Bid,51.0,0.02,37.0
439,<0.01Ξ ($0),0xb6b401,,"Mar 05, 2021",Bid,51.0,0.01,0.0
444,0.03Ξ ($55),0x3f2de6,,"Jun 26, 2021",Bid,52.0,0.03,55.0
445,<0.01Ξ ($0),0x100a74,,"Feb 26, 2021",Bid,52.0,0.01,0.0
449,"17.50Ξ ($35,747)",0xa94181,,"Jun 28, 2021",Bid Withdrawn,53.0,17.5,35747.0
450,"17.50Ξ ($33,815)",0xa94181,,"Jun 21, 2021",Bid,53.0,17.5,33815.0
460,"40Ξ ($77,772)",beautifu…,,"Apr 01, 2021",Bid Withdrawn,53.0,40.0,77772.0
461,"40Ξ ($72,832)",beautifu…,,"Mar 31, 2021",Bid,53.0,40.0,72832.0
476,"17.25Ξ ($22,811)",0xdcf227,,"Feb 01, 2021",Bid,53.0,17.25,22811.0
477,"12.25Ξ ($16,036)",0xdcf227,,"Jan 31, 2021",Bid Withdrawn,53.0,12.25,16036.0
478,"12.25Ξ ($16,587)",0xdcf227,,"Jan 30, 2021",Bid,53.0,12.25,16587.0
479,2Ξ ($255),Carlini8,,"Jan 03, 2020",Bid Withdrawn,53.0,2.0,255.0
480,2Ξ ($264),Carlini8,,"Jan 01, 2020",Bid,53.0,2.0,264.0
482,"15Ξ ($20,656)",Cry,,"Jan 30, 2021",Bid Withdrawn,54.0,15.0,20656.0
483,"15Ξ ($20,279)",Cry,,"Jan 28, 2021",Bid,54.0,15.0,20279.0
484,"10Ξ ($13,519)",Cry,,"Jan 28, 2021",Bid Withdrawn,54.0,10.0,13519.0
485,"10Ξ ($13,397)",Cry,,"Jan 28, 2021",Bid,54.0,10.0,13397.0
486,"3Ξ ($1,016)",0x754fe6,,"Oct 07, 2020",Bid Withdrawn,54.0,3.0,1016.0
487,"3Ξ ($1,016)",0x754fe6,,"Oct 07, 2020",Bid,54.0,3.0,1016.0
488,1Ξ ($136),Pranksy,,"Jan 05, 2020",Bid Withdrawn,54.0,1.0,136.0
489,1Ξ ($132),Pranksy,,"Jan 01, 2020",Bid,54.0,1.0,132.0
491,"8Ξ ($21,519)",plzsir.m…,,"Apr 28, 2021",Bid Withdrawn,55.0,8.0,21519.0
492,"8Ξ ($12,883)",plzsir.m…,,"Mar 03, 2021",Bid,55.0,8.0,12883.0
493,"4Ξ ($6,442)",plzsir.m…,,"Mar 03, 2021",Bid Withdrawn,55.0,4.0,6442.0
494,"4Ξ ($5,267)",plzsir.m…,,"Feb 01, 2021",Bid,55.0,4.0,5267.0
499,"0.50Ξ ($1,221)",northwal…,,"May 30, 2021",Bid Withdrawn,58.0,0.5,1221.0
500,"0.50Ξ ($1,275)",northwal…,,"May 28, 2021",Bid,58.0,0.5,1275.0
501,"40Ξ ($110,584)",0x18c32a,,"May 26, 2021",Bid Withdrawn,58.0,40.0,110584.0
502,"40Ξ ($110,584)",0x18c32a,,"May 26, 2021",Bid,58.0,40.0,110584.0
503,"5Ξ ($1,119)",MrTpunks,,"Jun 15, 2020",Bid Withdrawn,58.0,5.0,1119.0
504,"5Ξ ($1,181)",MrTpunks,,"Jun 13, 2020",Bid,58.0,5.0,1181.0
505,1Ξ ($129),Pranksy,,"Jan 02, 2020",Bid Withdrawn,58.0,1.0,129.0
506,1Ξ ($132),Pranksy,,"Jan 01, 2020",Bid,58.0,1.0,132.0
507,0.02Ξ ($2),0x7f3560,,"Dec 17, 2018",Bid Withdrawn,58.0,0.02,2.0
508,0.02Ξ ($5),0x7f3560,,"Oct 05, 2018",Bid,58.0,0.02,5.0
509,0.02Ξ ($14),0x824679,,"Dec 17, 2017",Bid,58.0,0.02,14.0
510,0Ξ ($5),0x443b1a,,"Dec 03, 2017",Bid,58.0,0.0,5.0
512,"22Ξ ($40,306)",0xc991fd,,"Mar 29, 2021",Bid Withdrawn,59.0,22.0,40306.0
513,"22Ξ ($39,085)",0xc991fd,,"Mar 29, 2021",Bid,59.0,22.0,39085.0
514,0.05Ξ ($14),0x7760e0,,"Jul 04, 2017",Bid Withdrawn,59.0,0.05,14.0
515,0.05Ξ ($14),0x7760e0,,"Jul 02, 2017",Bid,59.0,0.05,14.0
517,<0.01Ξ ($2),rolexwat…,,"Jun 20, 2021",Bid,60.0,0.01,2.0
518,<0.01Ξ ($2),0xf09d1a,,"Jun 11, 2021",Bid,60.0,0.01,2.0
523,0.25Ξ ($67),0x717403,,"Jul 05, 2017",Bid,61.0,0.25,67.0
524,0.25Ξ ($66),0x6611fe,,"Jul 05, 2017",Bid,61.0,0.25,66.0
526,"6.20Ξ ($3,056)",2pac,,"Nov 26, 2020",Bid Withdrawn,62.0,6.2,3056.0
527,"6.20Ξ ($3,239)",2pac,,"Nov 26, 2020",Bid,62.0,6.2,3239.0
529,<0.01Ξ ($2),0xf09d1a,,"Jun 11, 2021",Bid,63.0,0.01,2.0
534,1.50Ξ ($298),Pranksy,,"May 22, 2020",Bid Withdrawn,64.0,1.5,298.0
535,1.50Ξ ($315),Pranksy,,"May 20, 2020",Bid,64.0,1.5,315.0
536,1Ξ ($129),Pranksy,,"Jan 02, 2020",Bid Withdrawn,64.0,1.0,129.0
537,1Ξ ($132),Pranksy,,"Jan 01, 2020",Bid,64.0,1.0,132.0
540,0.66Ξ ($208),Michel_M…,,"Jul 26, 2020",Bid Withdrawn,66.0,0.66,208.0
541,0.66Ξ ($161),Michel_M…,,"Jul 13, 2020",Bid,66.0,0.66,161.0
542,2.50Ξ ($515),TweetyPi…,,"May 27, 2020",Bid Withdrawn,66.0,2.5,515.0
543,2.50Ξ ($515),TweetyPi…,,"May 27, 2020",Bid,66.0,2.5,515.0
545,"50Ξ ($131,560)",0xb70c1a,,"Apr 27, 2021",Bid Withdrawn,67.0,50.0,131560.0
546,"50Ξ ($118,318)",0xb70c1a,,"Apr 22, 2021",Bid,67.0,50.0,118318.0
547,"44Ξ ($105,981)",0xb70c1a,,"Apr 21, 2021",Bid Withdrawn,67.0,44.0,105981.0
548,"44Ξ ($110,000)",0xb70c1a,,"Apr 16, 2021",Bid,67.0,44.0,110000.0
549,"4Ξ ($1,541)",snax,,"Sep 18, 2020",Bid Withdrawn,67.0,4.0,1541.0
550,"4Ξ ($1,502)",snax,,"Sep 15, 2020",Bid,67.0,4.0,1502.0
551,2Ξ ($397),Pranksy,,"May 22, 2020",Bid Withdrawn,67.0,2.0,397.0
552,2Ξ ($420),Pranksy,,"May 20, 2020",Bid,67.0,2.0,420.0
558,"22Ξ ($40,132)",0x8d9568,,"Mar 19, 2021",Bid Withdrawn,69.0,22.0,40132.0
559,"22Ξ ($40,120)",0x8d9568,,"Mar 19, 2021",Bid,69.0,22.0,40120.0
563,"5Ξ ($1,804)",ddaavvee,,"Sep 27, 2020",Bid Withdrawn,69.0,5.0,1804.0
564,"5Ξ ($1,894)",ddaavvee,,"Sep 15, 2020",Bid,69.0,5.0,1894.0
565,0.70Ξ ($267),NFTcrypt…,,"Aug 25, 2020",Bid Withdrawn,69.0,0.7,267.0
566,0.70Ξ ($270),NFTcrypt…,,"Aug 23, 2020",Bid,69.0,0.7,270.0
567,0.69Ξ ($94),hhhh,,"Jan 10, 2020",Bid Withdrawn,69.0,0.69,94.0
568,0.69Ξ ($92),hhhh,,"Jan 03, 2020",Bid,69.0,0.69,92.0
571,"2Ξ ($2,581)",0xce6259,,"Jan 27, 2021",Bid Withdrawn,71.0,2.0,2581.0
572,"2Ξ ($2,616)",0xce6259,,"Jan 27, 2021",Bid,71.0,2.0,2616.0
575,<0.01Ξ ($2),0xf09d1a,,"Jun 11, 2021",Bid,74.0,0.01,2.0
595,"10Ξ ($18,086)",jstn.eth,,"Feb 14, 2021",Bid Withdrawn,84.0,10.0,18086.0
596,"10Ξ ($18,091)",jstn.eth,,"Feb 14, 2021",Bid,84.0,10.0,18091.0
597,"8Ξ ($14,555)",jstn.eth,,"Feb 14, 2021",Bid Withdrawn,84.0,8.0,14555.0
598,"8Ξ ($14,606)",jstn.eth,,"Feb 14, 2021",Bid,84.0,8.0,14606.0
599,"6Ξ ($11,022)",jstn.eth,,"Feb 14, 2021",Bid Withdrawn,84.0,6.0,11022.0
600,"6Ξ ($11,022)",jstn.eth,,"Feb 14, 2021",Bid,84.0,6.0,11022.0
607,"25Ξ ($37,472)",0x69f068,,"Mar 03, 2021",Bid Withdrawn,87.0,25.0,37472.0
608,"25Ξ ($38,957)",0x69f068,,"Mar 02, 2021",Bid,87.0,25.0,38957.0
609,1.25Ξ ($306),Michel_M…,,"Jul 22, 2020",Bid Withdrawn,87.0,1.25,306.0
610,1.25Ξ ($305),Michel_M…,,"Jul 13, 2020",Bid,87.0,1.25,305.0
612,"33Ξ ($82,040)",0x8a3d2e,,"Apr 17, 2021",Bid,88.0,33.0,82040.0
613,"30Ξ ($58,972)",0x516358,,"Apr 07, 2021",Bid,88.0,30.0,58972.0
614,"22.88Ξ ($44,976)",0x516358,,"Apr 07, 2021",Bid Withdrawn,88.0,22.88,44976.0
615,"22.88Ξ ($47,764)",0x516358,,"Apr 04, 2021",Bid,88.0,22.88,47764.0
616,"8.80Ξ ($11,289)",0x89eacd,,"Jan 28, 2021",Bid Withdrawn,88.0,8.8,11289.0
617,"8.80Ξ ($11,240)",0x89eacd,,"Jan 27, 2021",Bid,88.0,8.8,11240.0
618,"3Ξ ($2,237)",robers,,"Dec 31, 2020",Bid Withdrawn,88.0,3.0,2237.0
619,"3Ξ ($1,884)",robers,,"Dec 25, 2020",Bid,88.0,3.0,1884.0
620,0.15Ξ ($142),0x99a594,,"Jan 04, 2018",Bid Withdrawn,88.0,0.15,142.0
621,0.15Ξ ($142),0x99a594,,"Jan 04, 2018",Bid,88.0,0.15,142.0
622,0.05Ξ ($38),Slush,,"Dec 26, 2017",Bid,88.0,0.05,38.0
623,0.10Ξ ($31),0x43b89f,,"Oct 18, 2017",Bid Withdrawn,88.0,0.1,31.0
624,0.10Ξ ($38),0x43b89f,,"Aug 30, 2017",Bid,88.0,0.1,38.0
628,"51Ξ ($70,660)",0xdc5556,,"Feb 28, 2021",Bid Withdrawn,89.0,51.0,70660.0
629,"51Ξ ($76,069)",0xdc5556,,"Feb 27, 2021",Bid,89.0,51.0,76069.0
630,"47Ξ ($67,925)",0xdc5556,,"Feb 27, 2021",Bid Withdrawn,89.0,47.0,67925.0
631,"47Ξ ($67,178)",0xdc5556,,"Feb 26, 2021",Bid,89.0,47.0,67178.0
632,"45Ξ ($67,954)",0xdc5556,,"Feb 26, 2021",Bid Withdrawn,89.0,45.0,67954.0
634,"45Ξ ($68,246)",0xdc5556,,"Feb 26, 2021",Bid,89.0,45.0,68246.0
635,"41Ξ ($63,172)",0xdc5556,,"Feb 26, 2021",Bid Withdrawn,89.0,41.0,63172.0
637,"41Ξ ($60,274)",0xdc5556,,"Feb 26, 2021",Bid,89.0,41.0,60274.0
638,"35Ξ ($55,515)",0xdc5556,,"Feb 25, 2021",Bid Withdrawn,89.0,35.0,55515.0
639,"35Ξ ($57,603)",0xdc5556,,"Feb 25, 2021",Bid,89.0,35.0,57603.0
641,"16Ξ ($5,443)",Kataster…,,"Sep 06, 2020",Bid Withdrawn,89.0,16.0,5443.0
643,"16Ξ ($5,521)",Kataster…,,"Sep 06, 2020",Bid,89.0,16.0,5521.0
647,"20Ξ ($4,137)",jmg,,"May 27, 2020",Bid,89.0,20.0,4137.0
674,1.50Ξ ($336),0xd8e806,,"Jul 12, 2017",Bid,89.0,1.5,336.0
675,0.42Ξ ($112),0xa0a59c,,"Jul 05, 2017",Bid,89.0,0.42,112.0
676,0.35Ξ ($93),0x7760e0,,"Jul 05, 2017",Bid,89.0,0.35,93.0
677,0.35Ξ ($94),0x00bd3a,,"Jul 04, 2017",Bid,89.0,0.35,94.0
678,0.30Ξ ($81),0x7760e0,,"Jul 04, 2017",Bid,89.0,0.3,81.0
679,0.30Ξ ($83),0xa0a59c,,"Jul 03, 2017",Bid,89.0,0.3,83.0
680,0.30Ξ ($84),Hemba,,"Jul 02, 2017",Bid Withdrawn,89.0,0.3,84.0
681,0.30Ξ ($87),Hemba,,"Jun 29, 2017",Bid,89.0,0.3,87.0
683,"55Ξ ($138,902)",artifact…,,"Apr 27, 2021",Bid Withdrawn,90.0,55.0,138902.0
684,"55Ξ ($121,012)",artifact…,,"Apr 25, 2021",Bid,90.0,55.0,121012.0
687,"5Ξ ($2,003)",shilpixe…,,"Nov 04, 2020",Bid Withdrawn,93.0,5.0,2003.0
688,"5Ξ ($1,791)",shilpixe…,,"Sep 29, 2020",Bid,93.0,5.0,1791.0
690,4Ξ ($794),Pranksy,,"May 22, 2020",Bid Withdrawn,94.0,4.0,794.0
691,4Ξ ($839),Pranksy,,"May 20, 2020",Bid,94.0,4.0,839.0
692,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,94.0,0.05,13.0
698,"10Ξ ($14,851)",0x09d408,,"Feb 02, 2021",Bid Withdrawn,96.0,10.0,14851.0
699,"10Ξ ($13,543)",0x09d408,,"Jan 31, 2021",Bid,96.0,10.0,13543.0
700,2Ξ ($426),0xaf5e63,,"Apr 29, 2020",Bid Withdrawn,96.0,2.0,426.0
701,2Ξ ($391),0xaf5e63,,"Apr 28, 2020",Bid,96.0,2.0,391.0
702,1Ξ ($129),Pranksy,,"Jan 02, 2020",Bid Withdrawn,96.0,1.0,129.0
703,1Ξ ($132),Pranksy,,"Jan 01, 2020",Bid,96.0,1.0,132.0
704,0.82Ξ ($201),0x7e5280,,"Jun 05, 2019",Bid Withdrawn,96.0,0.82,201.0
705,0.82Ξ ($203),0x7e5280,,"May 24, 2019",Bid,96.0,0.82,203.0
706,0.80Ξ ($200),0x7e5280,,"May 24, 2019",Bid Withdrawn,96.0,0.8,200.0
707,0.80Ξ ($200),0x7e5280,,"May 24, 2019",Bid,96.0,0.8,200.0
709,0.10Ξ ($38),0x9aa6eb,,"Apr 07, 2018",Bid Withdrawn,97.0,0.1,38.0
710,0.10Ξ ($38),0x9aa6eb,,"Apr 07, 2018",Bid,97.0,0.1,38.0
712,0.20Ξ ($506),0x40bb95,,"Jun 16, 2021",Bid Withdrawn,98.0,0.2,506.0
713,0.20Ξ ($514),0x40bb95,,"Jun 15, 2021",Bid,98.0,0.2,514.0
714,3.50Ξ ($695),Pranksy,,"May 22, 2020",Bid Withdrawn,98.0,3.5,695.0
715,3.50Ξ ($734),Pranksy,,"May 20, 2020",Bid,98.0,3.5,734.0
717,"60Ξ ($128,567)",0x983ace,,"Apr 12, 2021",Bid Withdrawn,99.0,60.0,128567.0
718,"60Ξ ($128,567)",0x983ace,,"Apr 12, 2021",Bid,99.0,60.0,128567.0
719,0.05Ξ ($12),xvii,,"Jun 11, 2020",Bid Withdrawn,99.0,0.05,12.0
720,0.05Ξ ($6),xvii,,"Jan 01, 2020",Bid,99.0,0.05,6.0
722,"7Ξ ($2,804)",shilpixe…,,"Nov 04, 2020",Bid Withdrawn,100.0,7.0,2804.0
723,"7Ξ ($2,508)",shilpixe…,,"Sep 29, 2020",Bid,100.0,7.0,2508.0
724,1.20Ξ ($317),jmg,,"May 16, 2019",Bid Withdrawn,100.0,1.2,317.0
725,1.20Ξ ($206),jmg,,"May 08, 2019",Bid,100.0,1.2,206.0
727,0.10Ξ ($202),0xd80c8c,,"Jun 24, 2021",Bid Withdrawn,101.0,0.1,202.0
728,0.10Ξ ($71),0xd80c8c,,"Dec 13, 2017",Bid,101.0,0.1,71.0
736,"24Ξ ($52,876)",0xb70c1a,,"Apr 19, 2021",Bid Withdrawn,104.0,24.0,52876.0
737,"24Ξ ($60,000)",0xb70c1a,,"Apr 16, 2021",Bid,104.0,24.0,60000.0
738,"7Ξ ($9,635)",0x3dee68,,"Jan 30, 2021",Bid Withdrawn,104.0,7.0,9635.0
739,"7Ξ ($9,146)",0x3dee68,,"Jan 29, 2021",Bid,104.0,7.0,9146.0
741,0.25Ξ ($66),0x717403,,"Jul 06, 2017",Bid,105.0,0.25,66.0
742,0.25Ξ ($66),0x00bd3a,,"Jul 06, 2017",Bid,105.0,0.25,66.0
759,"3Ξ ($5,926)",0xe1f1c9,,"Jun 28, 2021",Bid,112.0,3.0,5926.0
760,"2.50Ξ ($9,462)",0xe1f1c9,,"May 14, 2021",Bid,112.0,2.5,9462.0
761,"2Ξ ($4,733)",0xe1f1c9,,"Apr 14, 2021",Bid,112.0,2.0,4733.0
762,"1.50Ξ ($3,029)",0xe1f1c9,,"Apr 08, 2021",Bid,112.0,1.5,3029.0
763,"0.90Ξ ($1,888)",0xe1f1c9,,"Apr 03, 2021",Bid,112.0,0.9,1888.0
764,"0.70Ξ ($1,240)",0xe1f1c9,,"Mar 17, 2021",Bid,112.0,0.7,1240.0
765,"0.60Ξ ($1,063)",0xe1f1c9,,"Mar 17, 2021",Bid Withdrawn,112.0,0.6,1063.0
766,"0.60Ξ ($1,076)",0xe1f1c9,,"Mar 16, 2021",Bid,112.0,0.6,1076.0
767,0.50Ξ ($733),0xe1f1c9,,"Mar 05, 2021",Bid,112.0,0.5,733.0
768,0Ξ ($16),0x222801,,"Mar 03, 2021",Bid,112.0,0.0,16.0
769,0.15Ξ ($29),helpchai…,,"Nov 06, 2019",Bid Withdrawn,112.0,0.15,29.0
770,0.15Ξ ($27),helpchai…,,"Nov 03, 2019",Bid,112.0,0.15,27.0
771,0.07Ξ ($9),0xb6e578,,"Jan 10, 2019",Bid,112.0,0.07,9.0
772,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,112.0,0.05,13.0
775,"1Ξ ($1,724)",0xef8d44,,"Mar 08, 2021",Bid Withdrawn,114.0,1.0,1724.0
776,"1Ξ ($1,530)",0xef8d44,,"Mar 04, 2021",Bid,114.0,1.0,1530.0
777,0.50Ξ ($738),0xe1f1c9,,"Mar 02, 2021",Bid,114.0,0.5,738.0
778,0.20Ξ ($295),0xdc5556,,"Mar 02, 2021",Bid Withdrawn,114.0,0.2,295.0
779,0.20Ξ ($376),0xdc5556,,"Feb 22, 2021",Bid,114.0,0.2,376.0
782,"40Ξ ($103,054)",0x02ecd3,,"Jun 01, 2021",Bid Withdrawn,116.0,40.0,103054.0
785,"40Ξ ($159,540)",0x02ecd3,,"May 13, 2021",Bid,116.0,40.0,159540.0
787,"8Ξ ($16,718)",skidblad…,,"Apr 02, 2021",Bid Withdrawn,116.0,8.0,16718.0
788,"8Ξ ($14,684)",skidblad…,,"Mar 31, 2021",Bid,116.0,8.0,14684.0
789,<0.01Ξ ($<0.01),0x7228ca,,"Mar 10, 2021",Bid,116.0,0.01,0.01
790,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 16, 2020",Bid,116.0,0.01,0.01
791,"3Ξ ($1,035)",parttty6,,"Oct 02, 2020",Bid Withdrawn,116.0,3.0,1035.0
792,"3Ξ ($1,034)",parttty6,,"Oct 02, 2020",Bid,116.0,3.0,1034.0
804,0.70Ξ ($166),Hemba,,"Jul 09, 2017",Bid Withdrawn,116.0,0.7,166.0
805,0.70Ξ ($166),Hemba,,"Jul 09, 2017",Bid,116.0,0.7,166.0
806,0.18Ξ ($50),Hemba,,"Jul 02, 2017",Bid Withdrawn,116.0,0.18,50.0
807,0.18Ξ ($51),Hemba,,"Jun 29, 2017",Bid,116.0,0.18,51.0
809,"22Ξ ($4,542)",Pranksy,,"May 27, 2020",Bid Withdrawn,117.0,22.0,4542.0
810,"22Ξ ($4,530)",Pranksy,,"May 27, 2020",Bid,117.0,22.0,4530.0
811,"15Ξ ($3,149)",Pranksy,,"May 20, 2020",Bid Withdrawn,117.0,15.0,3149.0
812,"15Ξ ($3,147)",Pranksy,,"May 20, 2020",Bid,117.0,15.0,3147.0
813,4Ξ ($518),Pranksy,,"Jan 02, 2020",Bid Withdrawn,117.0,4.0,518.0
814,4Ξ ($527),Pranksy,,"Jan 01, 2020",Bid,117.0,4.0,527.0
815,0.40Ξ ($75),Jeff7,,"May 12, 2019",Bid Withdrawn,117.0,0.4,75.0
816,0.40Ξ ($75),Jeff7,,"May 12, 2019",Bid,117.0,0.4,75.0
817,0.15Ξ ($47),0x717403,,"Jun 28, 2017",Bid Withdrawn,117.0,0.15,47.0
818,0.15Ξ ($42),0x717403,,"Jun 25, 2017",Bid,117.0,0.15,42.0
819,0.15Ξ ($42),ddaavvee,,"Jun 25, 2017",Bid,117.0,0.15,42.0
820,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,117.0,0.05,14.0
821,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,117.0,0.05,14.0
828,"19Ξ ($33,993)",0xf38f0f,,"Mar 11, 2021",Bid Withdrawn,118.0,19.0,33993.0
829,"19Ξ ($33,993)",0xf38f0f,,"Mar 11, 2021",Bid,118.0,19.0,33993.0
837,0.20Ξ ($57),Hemba,,"Jun 29, 2017",Bid Withdrawn,118.0,0.2,57.0
838,0.20Ξ ($57),Hemba,,"Jun 29, 2017",Bid,118.0,0.2,57.0
842,"0.50Ξ ($1,052)",0x57140b,,"Jul 02, 2021",Bid Withdrawn,120.0,0.5,1052.0
843,"0.50Ξ ($1,036)",0x57140b,,"Jul 02, 2021",Bid,120.0,0.5,1036.0
844,0.05Ξ ($14),0x7760e0,,"Jul 02, 2017",Bid,120.0,0.05,14.0
846,"75Ξ ($118,085)",0xc5f70b,,"Mar 02, 2021",Bid Withdrawn,121.0,75.0,118085.0
847,"75Ξ ($116,282)",0xc5f70b,,"Mar 01, 2021",Bid,121.0,75.0,116282.0
848,"10Ξ ($2,491)",VonMises,,"Jun 02, 2020",Bid Withdrawn,121.0,10.0,2491.0
849,"10Ξ ($2,394)",VonMises,,"Jun 01, 2020",Bid,121.0,10.0,2394.0
850,"8Ξ ($1,655)",Pranksy,,"May 28, 2020",Bid Withdrawn,121.0,8.0,1655.0
851,"8Ξ ($1,647)",Pranksy,,"May 27, 2020",Bid,121.0,8.0,1647.0
852,"6Ξ ($1,060)",MrTpunks,,"Jan 29, 2020",Bid Withdrawn,121.0,6.0,1060.0
853,6Ξ ($966),MrTpunks,,"Jan 25, 2020",Bid,121.0,6.0,966.0
854,0.18Ξ ($50),Hemba,,"Jul 02, 2017",Bid Withdrawn,121.0,0.18,50.0
855,0.18Ξ ($51),Hemba,,"Jun 29, 2017",Bid,121.0,0.18,51.0
859,0.25Ξ ($403),0x5f2bdf,,"Mar 03, 2021",Bid,122.0,0.25,403.0
860,0Ξ ($19),0x2cae1c,,"Feb 21, 2021",Bid,122.0,0.0,19.0
863,"10Ξ ($14,005)",Michel_M…,,"Jan 29, 2021",Bid Withdrawn,123.0,10.0,14005.0
864,"10Ξ ($14,079)",Michel_M…,,"Jan 29, 2021",Bid,123.0,10.0,14079.0
865,1.20Ξ ($160),TweetyPi…,,"Jan 04, 2020",Bid Withdrawn,123.0,1.2,160.0
866,1.20Ξ ($160),TweetyPi…,,"Jan 04, 2020",Bid,123.0,1.2,160.0
867,1Ξ ($134),Dude_Nak…,,"Jan 04, 2020",Bid Withdrawn,123.0,1.0,134.0
868,1Ξ ($127),Dude_Nak…,,"Jan 03, 2020",Bid,123.0,1.0,127.0
869,0.05Ξ ($51),0x287b15,,"Jan 18, 2018",Bid Withdrawn,123.0,0.05,51.0
870,0.05Ξ ($68),0x287b15,,"Jan 14, 2018",Bid,123.0,0.05,68.0
